type,public,latitude,longitude,city,province,region,geometry
unknown,0,50.8435432,4.355088,Bruxelles,Brussels,Brussels,POINT (4.355088 50.8435432)
unknown,NA,50.8309584,4.3565303,Bruxelles,Brussels,Brussels,POINT (4.3565303 50.8309584)
unknown,NA,50.8647444,4.3504134,Bruxelles,Brussels,Brussels,POINT (4.3504134 50.8647444)
unknown,NA,50.8649638,4.3510445,Bruxelles,Brussels,Brussels,POINT (4.3510445 50.8649638)
unknown,NA,50.867611,4.4075553,Bruxelles,Brussels,Brussels,POINT (4.4075553 50.867611)
unknown,NA,50.8591805,4.357537,Brussel,Brussels,Brussels,POINT (4.357537 50.8591805)
unknown,1,50.8421419,4.3583645,Brussel,Brussels,Brussels,POINT (4.3583645 50.8421419)
unknown,0,50.8478033,4.3667284,Brussel,Brussels,Brussels,POINT (4.3667284 50.8478033)
unknown,0,50.8478033,4.3667284,Brussel,Brussels,Brussels,POINT (4.3667284 50.8478033)
unknown,0,50.8475555,4.3652803,Brussel,Brussels,Brussels,POINT (4.3652803 50.8475555)
unknown,0,50.846569,4.3673556,Brussel,Brussels,Brussels,POINT (4.3673556 50.846569)
unknown,0,50.8473032,4.3650381,Brussel,Brussels,Brussels,POINT (4.3650381 50.8473032)
unknown,0,50.8473032,4.3650381,Brussel,Brussels,Brussels,POINT (4.3650381 50.8473032)
unknown,0,50.8476224,4.366963,Brussel,Brussels,Brussels,POINT (4.366963 50.8476224)
unknown,0,50.8476224,4.366963,Brussel,Brussels,Brussels,POINT (4.366963 50.8476224)
unknown,0,50.8476224,4.366963,Brussel,Brussels,Brussels,POINT (4.366963 50.8476224)
unknown,0,50.8476224,4.366963,Brussel,Brussels,Brussels,POINT (4.366963 50.8476224)
unknown,0,50.8473993,4.3642728,Brussel,Brussels,Brussels,POINT (4.3642728 50.8473993)
unknown,0,50.8473993,4.3642728,Brussel,Brussels,Brussels,POINT (4.3642728 50.8473993)
unknown,NA,50.8173055,4.3941276,Bruxelles,Brussels,Brussels,POINT (4.3941276 50.8173055)
unknown,0,50.8324281,4.3500971,Bruxelles,Brussels,Brussels,POINT (4.3500971 50.8324281)
unknown,0,50.832794,4.3477378,Bruxelles,Brussels,Brussels,POINT (4.3477378 50.832794)
unknown,1,50.8218914,4.3528718,Bruxelles,Brussels,Brussels,POINT (4.3528718 50.8218914)
unknown,1,50.835676,4.3523299,Bruxelles,Brussels,Brussels,POINT (4.3523299 50.835676)
unknown,NA,50.8507595,4.3523774,Bruxelles,Brussels,Brussels,POINT (4.3523774 50.8507595)
unknown,NA,50.8507595,4.3523774,Bruxelles,Brussels,Brussels,POINT (4.3523774 50.8507595)
unknown,NA,50.8521569,4.3533709,Bruxelles,Brussels,Brussels,POINT (4.3533709 50.8521569)
unknown,1,50.8209063,4.3610502,Bruxelles,Brussels,Brussels,POINT (4.3610502 50.8209063)
unknown,NA,50.821287,4.4006598,Bruxelles,Brussels,Brussels,POINT (4.4006598 50.821287)
unknown,NA,50.9086474,4.3968641,Brussel,Brussels,Brussels,POINT (4.3968641 50.9086474)
unknown,1,50.8410288,4.3433955,Bruxelles,Brussels,Brussels,POINT (4.3433955 50.8410288)
unknown,1,50.8590771,4.3559942,Brussel,Brussels,Brussels,POINT (4.3559942 50.8590771)
unknown,NA,50.8628527,4.3594697,Brussel,Brussels,Brussels,POINT (4.3594697 50.8628527)
unknown,NA,50.8520509,4.3576943,Brussel,Brussels,Brussels,POINT (4.3576943 50.8520509)
unknown,NA,50.8159784,4.3011744,Bruxelles,Brussels,Brussels,POINT (4.3011744 50.8159784)
unknown,1,50.8335486,4.3511009,Brussel,Brussels,Brussels,POINT (4.3511009 50.8335486)
unknown,NA,50.7840914,4.3779894,Bruxelles,Brussels,Brussels,POINT (4.3779894 50.7840914)
unknown,NA,50.7964915,4.4020605,Bruxelles,Brussels,Brussels,POINT (4.4020605 50.7964915)
unknown,NA,50.8599641,4.4234284,Bruxelles,Brussels,Brussels,POINT (4.4234284 50.8599641)
unknown,NA,50.8354185,4.3413064,Bruxelles,Brussels,Brussels,POINT (4.3413064 50.8354185)
unknown,NA,50.8176829,4.2557732,Bruxelles,Brussels,Brussels,POINT (4.2557732 50.8176829)
unknown,NA,50.8266504,4.3412065,Bruxelles,Brussels,Brussels,POINT (4.3412065 50.8266504)
unknown,1,50.8429959,4.3529011,Bruxelles,Brussels,Brussels,POINT (4.3529011 50.8429959)
unknown,1,50.8439134,4.3536601,Bruxelles,Brussels,Brussels,POINT (4.3536601 50.8439134)
unknown,1,50.8353566,4.338275,Bruxelles,Brussels,Brussels,POINT (4.338275 50.8353566)
unknown,1,50.8439134,4.3536601,Brussel,Brussels,Brussels,POINT (4.3536601 50.8439134)
unknown,1,50.8429959,4.3529011,Brussel,Brussels,Brussels,POINT (4.3529011 50.8429959)
unknown,NA,50.8356258,4.3539074,Bruxelles,Brussels,Brussels,POINT (4.3539074 50.8356258)
unknown,NA,50.8437882,4.35467,Bruxelles,Brussels,Brussels,POINT (4.35467 50.8437882)
unknown,NA,50.8467145,4.3553567,Bruxelles,Brussels,Brussels,POINT (4.3553567 50.8467145)
unknown,NA,50.8506566,4.3505342,Bruxelles,Brussels,Brussels,POINT (4.3505342 50.8506566)
unknown,NA,50.824958,4.3659367,Bruxelles,Brussels,Brussels,POINT (4.3659367 50.824958)
unknown,NA,50.8468622,4.4394304,Bruxelles,Brussels,Brussels,POINT (4.4394304 50.8468622)
unknown,NA,50.8575349,4.3163236,Brussel,Brussels,Brussels,POINT (4.3163236 50.8575349)
unknown,NA,50.8460833,4.4372706,Brussel,Brussels,Brussels,POINT (4.4372706 50.8460833)
unknown,NA,50.8344997,4.3560537,Bruxelles,Brussels,Brussels,POINT (4.3560537 50.8344997)
unknown,1,50.8361342,4.3334527,Brussel,Brussels,Brussels,POINT (4.3334527 50.8361342)
unknown,1,50.8361342,4.3334527,Bruxelles,Brussels,Brussels,POINT (4.3334527 50.8361342)
unknown,NA,50.8625502,4.37966,Bruxelles,Brussels,Brussels,POINT (4.37966 50.8625502)
unknown,NA,50.8473785,4.3585581,Brussel,Brussels,Brussels,POINT (4.3585581 50.8473785)
unknown,1,50.8407903,4.3713727,Bruxelles,Brussels,Brussels,POINT (4.3713727 50.8407903)
unknown,NA,50.8366595,4.376632,Ninove,East Flanders,Flanders,POINT (4.376632 50.8366595)
unknown,NA,50.8430991,4.4460324,Bruxelles,Brussels,Brussels,POINT (4.4460324 50.8430991)
unknown,NA,50.8041231,4.3940629,Bruxelles,Brussels,Brussels,POINT (4.3940629 50.8041231)
unknown,1,50.8602547,4.3499445,Bruxelles,Brussels,Brussels,POINT (4.3499445 50.8602547)
unknown,NA,50.8466287,4.3519697,Bruxelles,Brussels,Brussels,POINT (4.3519697 50.8466287)
unknown,1,50.8371175,4.3356232,Bruxelles,Brussels,Brussels,POINT (4.3356232 50.8371175)
unknown,1,50.8371175,4.3356232,Brussel,Brussels,Brussels,POINT (4.3356232 50.8371175)
unknown,NA,50.8473623,4.3610751,Brussel,Brussels,Brussels,POINT (4.3610751 50.8473623)
unknown,NA,50.8360882,4.3412844,Brussel,Brussels,Brussels,POINT (4.3412844 50.8360882)
unknown,NA,50.8330727,4.3575507,Bruxelles,Brussels,Brussels,POINT (4.3575507 50.8330727)
unknown,NA,50.8346422,4.3328165,Brussel,Brussels,Brussels,POINT (4.3328165 50.8346422)
unknown,NA,50.8154406,4.3669094,Brussel,Brussels,Brussels,POINT (4.3669094 50.8154406)
unknown,NA,50.8530815,4.35775,Brussel,Brussels,Brussels,POINT (4.35775 50.8530815)
unknown,NA,50.8010349,4.3423684,Brussel,Brussels,Brussels,POINT (4.3423684 50.8010349)
unknown,NA,50.8035565,4.3331071,Brussel,Brussels,Brussels,POINT (4.3331071 50.8035565)
unknown,1,50.8586537,4.3565394,Brussel,Brussels,Brussels,POINT (4.3565394 50.8586537)
unknown,NA,50.8270125,4.4380396,Brussel,Brussels,Brussels,POINT (4.4380396 50.8270125)
unknown,NA,50.8323213,4.3271898,Brussel,Brussels,Brussels,POINT (4.3271898 50.8323213)
unknown,NA,50.8333032,4.3309125,Brussel,Brussels,Brussels,POINT (4.3309125 50.8333032)
unknown,NA,50.8345775,4.3329139,Brussel,Brussels,Brussels,POINT (4.3329139 50.8345775)
unknown,NA,50.8333032,4.3309125,Bruxelles,Brussels,Brussels,POINT (4.3309125 50.8333032)
unknown,NA,50.8459599,4.3561696,Bruxelles,Brussels,Brussels,POINT (4.3561696 50.8459599)
unknown,NA,50.8455447,4.3571035,Brussel,Brussels,Brussels,POINT (4.3571035 50.8455447)
unknown,0,50.903448,4.4117135,Bruxelles,Brussels,Brussels,POINT (4.4117135 50.903448)
unknown,NA,50.8159784,4.3011744,Brussel,Brussels,Brussels,POINT (4.3011744 50.8159784)
unknown,NA,50.8696433,4.2873126,Bruxelles,Brussels,Brussels,POINT (4.2873126 50.8696433)
unknown,1,50.8452062,4.3464348,Brussel,Brussels,Brussels,POINT (4.3464348 50.8452062)
unknown,1,50.8452062,4.3464348,Brussel,Brussels,Brussels,POINT (4.3464348 50.8452062)
unknown,1,50.7969171,4.3993705,Bruxelles,Brussels,Brussels,POINT (4.3993705 50.7969171)
unknown,NA,50.8789629,4.411449,Bruxelles,Brussels,Brussels,POINT (4.411449 50.8789629)
unknown,NA,50.9018955,4.4221156,Brussel,Brussels,Brussels,POINT (4.4221156 50.9018955)
unknown,1,50.8659203,4.351108,Brussel,Brussels,Brussels,POINT (4.351108 50.8659203)
unknown,0,50.8659203,4.351108,Brussel,Brussels,Brussels,POINT (4.351108 50.8659203)
unknown,0,50.8226888,4.4265633,Brussel,Brussels,Brussels,POINT (4.4265633 50.8226888)
unknown,0,50.8825623,4.3506318,Brussel,Brussels,Brussels,POINT (4.3506318 50.8825623)
unknown,NA,50.8425524,4.3835184,Bruxelles,Brussels,Brussels,POINT (4.3835184 50.8425524)
unknown,NA,50.8599641,4.4234284,Bruxelles,Brussels,Brussels,POINT (4.4234284 50.8599641)
unknown,1,50.8565865,4.3419257,Bruxelles,Brussels,Brussels,POINT (4.3419257 50.8565865)
unknown,NA,50.8500435,4.3694508,Brussel,Brussels,Brussels,POINT (4.3694508 50.8500435)
unknown,NA,50.832142,4.3274689,Brussel,Brussels,Brussels,POINT (4.3274689 50.832142)
unknown,NA,50.8671195,4.4040266,Brussel,Brussels,Brussels,POINT (4.4040266 50.8671195)
unknown,1,50.837564,4.3491189,Bruxelles,Brussels,Brussels,POINT (4.3491189 50.837564)
unknown,1,50.8356052,4.347541,Bruxelles,Brussels,Brussels,POINT (4.347541 50.8356052)
unknown,1,50.8355728,4.3488639,Bruxelles,Brussels,Brussels,POINT (4.3488639 50.8355728)
unknown,1,50.821551,4.3145894,Bruxelles,Brussels,Brussels,POINT (4.3145894 50.821551)
unknown,1,50.8857236,4.3502302,Bruxelles,Brussels,Brussels,POINT (4.3502302 50.8857236)
unknown,1,50.8996946,4.3428918,Brussel,Brussels,Brussels,POINT (4.3428918 50.8996946)
unknown,NA,50.8801044,4.4263145,Bruxelles,Brussels,Brussels,POINT (4.4263145 50.8801044)
unknown,NA,50.8579103,4.4346546,Bruxelles,Brussels,Brussels,POINT (4.4346546 50.8579103)
unknown,NA,50.8438865,4.3095498,Bruxelles,Brussels,Brussels,POINT (4.3095498 50.8438865)
unknown,NA,50.8090654,4.4297515,Bruxelles,Brussels,Brussels,POINT (4.4297515 50.8090654)
unknown,1,50.8521774,4.3966656,Bruxelles,Brussels,Brussels,POINT (4.3966656 50.8521774)
unknown,NA,50.8167146,4.4267448,Bruxelles,Brussels,Brussels,POINT (4.4267448 50.8167146)
unknown,NA,50.8108484,4.287401,Bruxelles,Brussels,Brussels,POINT (4.287401 50.8108484)
unknown,NA,50.8125885,4.3218906,Bruxelles,Brussels,Brussels,POINT (4.3218906 50.8125885)
unknown,NA,50.8452372,4.3709492,Bruxelles,Brussels,Brussels,POINT (4.3709492 50.8452372)
unknown,NA,50.8452372,4.3709492,Bruxelles,Brussels,Brussels,POINT (4.3709492 50.8452372)
unknown,NA,50.8521774,4.3966656,Bruxelles,Brussels,Brussels,POINT (4.3966656 50.8521774)
unknown,1,50.8452372,4.3709492,Brussel,Brussels,Brussels,POINT (4.3709492 50.8452372)
unknown,1,50.8452372,4.3709492,Brussel,Brussels,Brussels,POINT (4.3709492 50.8452372)
unknown,NA,50.8022274,4.304983,Brussel,Brussels,Brussels,POINT (4.304983 50.8022274)
unknown,1,50.8476424,4.3571696,Bruxelles,Brussels,Brussels,POINT (4.3571696 50.8476424)
unknown,NA,50.8476424,4.3571696,Bruxelles,Brussels,Brussels,POINT (4.3571696 50.8476424)
unknown,NA,50.8329025,4.3196099,Bruxelles,Brussels,Brussels,POINT (4.3196099 50.8329025)
unknown,NA,50.8333032,4.3309125,Bruxelles,Brussels,Brussels,POINT (4.3309125 50.8333032)
unknown,1,50.8430129,4.3503072,Bruxelles,Brussels,Brussels,POINT (4.3503072 50.8430129)
unknown,NA,50.8472864,4.3604319,Bruxelles,Brussels,Brussels,POINT (4.3604319 50.8472864)
unknown,NA,50.8473429,4.3595363,Bruxelles,Brussels,Brussels,POINT (4.3595363 50.8473429)
unknown,NA,50.8508388,4.4541315,Bruxelles,Brussels,Brussels,POINT (4.4541315 50.8508388)
unknown,NA,50.8564685,4.3570649,Brussel,Brussels,Brussels,POINT (4.3570649 50.8564685)
unknown,NA,50.8483776,4.3687782,Bruxelles,Brussels,Brussels,POINT (4.3687782 50.8483776)
unknown,NA,50.8492548,4.3533128,Bruxelles,Brussels,Brussels,POINT (4.3533128 50.8492548)
unknown,NA,50.8451764,4.3695689,Bruxelles,Brussels,Brussels,POINT (4.3695689 50.8451764)
unknown,NA,50.8546109,4.3606333,Bruxelles,Brussels,Brussels,POINT (4.3606333 50.8546109)
unknown,NA,50.8378014,4.3531123,Bruxelles,Brussels,Brussels,POINT (4.3531123 50.8378014)
unknown,NA,50.8559527,4.359475,Bruxelles,Brussels,Brussels,POINT (4.359475 50.8559527)
unknown,NA,50.852616,4.3617697,Bruxelles,Brussels,Brussels,POINT (4.3617697 50.852616)
unknown,NA,50.8356258,4.3539074,Bruxelles,Brussels,Brussels,POINT (4.3539074 50.8356258)
unknown,NA,50.8444596,4.3505843,Bruxelles,Brussels,Brussels,POINT (4.3505843 50.8444596)
unknown,NA,50.8451085,4.3512007,Bruxelles,Brussels,Brussels,POINT (4.3512007 50.8451085)
unknown,NA,50.8442304,4.3513394,Bruxelles,Brussels,Brussels,POINT (4.3513394 50.8442304)
unknown,NA,50.8449041,4.351493,Bruxelles,Brussels,Brussels,POINT (4.351493 50.8449041)
unknown,NA,50.8449041,4.351493,Brussel,Brussels,Brussels,POINT (4.351493 50.8449041)
unknown,NA,50.8442304,4.3513394,Brussel,Brussels,Brussels,POINT (4.3513394 50.8442304)
unknown,NA,50.8444596,4.3505843,Brussel,Brussels,Brussels,POINT (4.3505843 50.8444596)
unknown,NA,50.8451085,4.3512007,Brussel,Brussels,Brussels,POINT (4.3512007 50.8451085)
unknown,1,50.8145845,4.2735257,Bruxelles,Brussels,Brussels,POINT (4.2735257 50.8145845)
unknown,1,50.8567428,4.3573904,Bruxelles,Brussels,Brussels,POINT (4.3573904 50.8567428)
unknown,1,50.8108671,4.4372273,Bruxelles,Brussels,Brussels,POINT (4.4372273 50.8108671)
unknown,1,50.8108671,4.4372273,Bruxelles,Brussels,Brussels,POINT (4.4372273 50.8108671)
unknown,0,50.8108671,4.4372273,Bruxelles,Brussels,Brussels,POINT (4.4372273 50.8108671)
unknown,NA,50.8400727,4.3703056,Bruxelles,Brussels,Brussels,POINT (4.3703056 50.8400727)
unknown,NA,50.8459318,4.3676089,Bruxelles,Brussels,Brussels,POINT (4.3676089 50.8459318)
unknown,NA,50.8558627,4.3114581,Bruxelles,Brussels,Brussels,POINT (4.3114581 50.8558627)
unknown,1,50.7958203,4.407625,Bruxelles,Brussels,Brussels,POINT (4.407625 50.7958203)
fix,1,50.8515297,4.3695193,Saint-Josse ten Noode,Brussels,Brussels,POINT (4.3695193 50.8515297)
unknown,NA,50.8718635,4.295862,Bruxelles,Brussels,Brussels,POINT (4.295862 50.8718635)
unknown,NA,50.8476424,4.3571696,Bruxelles,Brussels,Brussels,POINT (4.3571696 50.8476424)
unknown,NA,50.8678374,4.403743,Bruxelles,Brussels,Brussels,POINT (4.403743 50.8678374)
unknown,NA,50.8678374,4.403743,Bruxelles,Brussels,Brussels,POINT (4.403743 50.8678374)
unknown,NA,50.8678374,4.403743,Bruxelles,Brussels,Brussels,POINT (4.403743 50.8678374)
unknown,NA,50.8551561,4.3579305,Bruxelles,Brussels,Brussels,POINT (4.3579305 50.8551561)
unknown,NA,50.8343944,4.4018272,Bruxelles,Brussels,Brussels,POINT (4.4018272 50.8343944)
unknown,NA,50.8266351,4.4110205,Bruxelles,Brussels,Brussels,POINT (4.4110205 50.8266351)
unknown,NA,50.8046095,4.3287461,Bruxelles,Brussels,Brussels,POINT (4.3287461 50.8046095)
unknown,NA,50.8173798,4.3642223,Bruxelles,Brussels,Brussels,POINT (4.3642223 50.8173798)
unknown,NA,50.8426395,4.4262126,Bruxelles,Brussels,Brussels,POINT (4.4262126 50.8426395)
unknown,NA,50.81695,4.3891268,Bruxelles,Brussels,Brussels,POINT (4.3891268 50.81695)
unknown,NA,50.8275659,4.2877215,Bruxelles,Brussels,Brussels,POINT (4.2877215 50.8275659)
unknown,NA,50.8464734,4.3663459,Bruxelles,Brussels,Brussels,POINT (4.3663459 50.8464734)
unknown,NA,50.8459778,4.3671513,Bruxelles,Brussels,Brussels,POINT (4.3671513 50.8459778)
unknown,NA,50.8701788,4.3883175,Bruxelles,Brussels,Brussels,POINT (4.3883175 50.8701788)
unknown,NA,50.8443674,4.3200126,Brussel,Brussels,Brussels,POINT (4.3200126 50.8443674)
unknown,NA,50.8340301,4.3362222,Brussel,Brussels,Brussels,POINT (4.3362222 50.8340301)
unknown,NA,50.8174617,4.4027943,Brussel,Brussels,Brussels,POINT (4.4027943 50.8174617)
unknown,NA,50.8773825,4.3662051,Brussel,Brussels,Brussels,POINT (4.3662051 50.8773825)
unknown,NA,50.8286387,4.4494347,Bruxelles,Brussels,Brussels,POINT (4.4494347 50.8286387)
unknown,NA,50.8693089,4.3409278,Brussel,Brussels,Brussels,POINT (4.3409278 50.8693089)
unknown,NA,50.8545117,4.3682018,Bruxelles,Brussels,Brussels,POINT (4.3682018 50.8545117)
unknown,NA,50.8461928,4.3681996,Bruxelles,Brussels,Brussels,POINT (4.3681996 50.8461928)
unknown,NA,50.772491,4.3814425,Bruxelles,Brussels,Brussels,POINT (4.3814425 50.772491)
unknown,NA,50.841557,4.372342,Bruxelles,Brussels,Brussels,POINT (4.372342 50.841557)
unknown,NA,50.8409295,4.3721053,Bruxelles,Brussels,Brussels,POINT (4.3721053 50.8409295)
unknown,NA,50.7963703,4.4051101,Bruxelles,Brussels,Brussels,POINT (4.4051101 50.7963703)
unknown,NA,50.8602797,4.3610623,Bruxelles,Brussels,Brussels,POINT (4.3610623 50.8602797)
unknown,NA,50.8602797,4.3610623,Bruxelles,Brussels,Brussels,POINT (4.3610623 50.8602797)
unknown,NA,50.8455447,4.3571035,Bruxelles,Brussels,Brussels,POINT (4.3571035 50.8455447)
unknown,NA,50.8455447,4.3571035,Bruxelles,Brussels,Brussels,POINT (4.3571035 50.8455447)
unknown,NA,50.8339057,4.3357606,Brussel,Brussels,Brussels,POINT (4.3357606 50.8339057)
unknown,NA,50.8339057,4.3357606,Brussel,Brussels,Brussels,POINT (4.3357606 50.8339057)
unknown,NA,50.8451142,4.3513334,Brussel,Brussels,Brussels,POINT (4.3513334 50.8451142)
unknown,NA,50.8572171,4.4070803,Bruxelles,Brussels,Brussels,POINT (4.4070803 50.8572171)
unknown,NA,50.8117709,4.2609334,Bruxelles,Brussels,Brussels,POINT (4.2609334 50.8117709)
unknown,NA,50.8506742,4.3498014,Brussel,Brussels,Brussels,POINT (4.3498014 50.8506742)
unknown,NA,50.8741835,4.4130707,Brussel,Brussels,Brussels,POINT (4.4130707 50.8741835)
unknown,NA,50.8505596,4.3492579,Bruxelles,Brussels,Brussels,POINT (4.3492579 50.8505596)
unknown,NA,50.8355794,4.339566,Bruxelles,Brussels,Brussels,POINT (4.339566 50.8355794)
unknown,NA,50.8361503,4.3571171,Bruxelles,Brussels,Brussels,POINT (4.3571171 50.8361503)
unknown,NA,50.8500779,4.3517363,Bruxelles,Brussels,Brussels,POINT (4.3517363 50.8500779)
unknown,NA,50.836847,4.3814799,Bruxelles,Brussels,Brussels,POINT (4.3814799 50.836847)
unknown,NA,50.8468371,4.3554364,Bruxelles,Brussels,Brussels,POINT (4.3554364 50.8468371)
unknown,NA,50.8410497,4.3666923,Brussel,Brussels,Brussels,POINT (4.3666923 50.8410497)
unknown,NA,50.8462131,4.355054,Bruxelles,Brussels,Brussels,POINT (4.355054 50.8462131)
